Secuencia,Mano,Punto,X,Y,Z
3,Derecha,0,0.18455103039741516,0.7428967356681824,1.108320688558706e-07
3,Derecha,1,0.1610051393508911,0.6568816900253296,0.012952721677720547
3,Derecha,2,0.16397380828857422,0.5713909864425659,0.01402411051094532
3,Derecha,3,0.17009451985359192,0.508783757686615,0.01214336883276701
3,Derecha,4,0.16050902009010315,0.46514225006103516,0.009273783303797245
3,Derecha,5,0.18629112839698792,0.531804621219635,-0.01407410018146038
3,Derecha,6,0.22187775373458862,0.42618536949157715,-0.02885359898209572
3,Derecha,7,0.24371831119060516,0.3700680732727051,-0.03405218571424484
3,Derecha,8,0.26038432121276855,0.3289070427417755,-0.03565194457769394
3,Derecha,9,0.21492870151996613,0.5508203506469727,-0.029704594984650612
3,Derecha,10,0.2542665898799896,0.43165916204452515,-0.044189464300870895
3,Derecha,11,0.2778952121734619,0.36830949783325195,-0.04810655862092972
3,Derecha,12,0.29646700620651245,0.3218485116958618,-0.04921022802591324
3,Derecha,13,0.24557577073574066,0.5823160409927368,-0.043627865612506866
3,Derecha,14,0.28564098477363586,0.46983802318573,-0.05642848089337349
3,Derecha,15,0.3069685101509094,0.4098951816558838,-0.059589698910713196
3,Derecha,16,0.32320111989974976,0.3649543523788452,-0.060366470366716385
3,Derecha,17,0.2760206460952759,0.6220743656158447,-0.05592586472630501
3,Derecha,18,0.309320330619812,0.5435301065444946,-0.06663405895233154
3,Derecha,19,0.32773688435554504,0.495962530374527,-0.0684494748711586
3,Derecha,20,0.34410005807876587,0.45703667402267456,-0.0680476650595665
3,Derecha,0,0.18810845911502838,0.7324773073196411,3.710101736942306e-07
3,Derecha,1,0.15782353281974792,0.6514730453491211,0.007099823094904423
3,Derecha,2,0.155293807387352,0.5714820623397827,0.004134256858378649
3,Derecha,3,0.16008798778057098,0.5114120244979858,-0.0007659985567443073
3,Derecha,4,0.15269383788108826,0.4672616124153137,-0.006966237910091877
3,Derecha,5,0.19270014762878418,0.5223899483680725,-0.017716892063617706
3,Derecha,6,0.22758500277996063,0.4258713722229004,-0.033876728266477585
3,Derecha,7,0.25070708990097046,0.37189728021621704,-0.04154843091964722
3,Derecha,8,0.27059316635131836,0.3322376012802124,-0.044866375625133514
3,Derecha,9,0.22301241755485535,0.5399574041366577,-0.03100365400314331
3,Derecha,10,0.2621143162250519,0.4311724305152893,-0.04411832615733147
3,Derecha,11,0.286183625459671,0.36746740341186523,-0.04967779666185379
3,Derecha,12,0.3059629499912262,0.31972038745880127,-0.05282572656869888
3,Derecha,13,0.25253671407699585,0.5691415071487427,-0.04313957691192627
3,Derecha,14,0.29082030057907104,0.4682554304599762,-0.05493814870715141
3,Derecha,15,0.31276607513427734,0.40852850675582886,-0.0600905567407608
3,Derecha,16,0.3297777473926544,0.36095964908599854,-0.06307017803192139
3,Derecha,17,0.28066742420196533,0.607407808303833,-0.05417145416140556
3,Derecha,18,0.31337982416152954,0.5337673425674438,-0.06495752185583115
3,Derecha,19,0.33087781071662903,0.48823297023773193,-0.06743539124727249
3,Derecha,20,0.3459974229335785,0.44777435064315796,-0.06772265583276749
3,Derecha,0,0.19017638266086578,0.7276827096939087,3.284086460553226e-07
3,Derecha,1,0.15947680175304413,0.64865642786026,0.007500906009227037
3,Derecha,2,0.1557254195213318,0.5682572722434998,0.005583083722740412
3,Derecha,3,0.1591738611459732,0.5083050727844238,0.0015374122885987163
3,Derecha,4,0.1512032002210617,0.46516236662864685,-0.003833654336631298
3,Derecha,5,0.1947486698627472,0.5183960199356079,-0.013483853079378605
3,Derecha,6,0.22737735509872437,0.42455095052719116,-0.02752603217959404
3,Derecha,7,0.2491232305765152,0.37214064598083496,-0.03440672531723976
3,Derecha,8,0.267692893743515,0.33358508348464966,-0.037423573434352875
3,Derecha,9,0.22519473731517792,0.5353633165359497,-0.026492567732930183
3,Derecha,10,0.2622077465057373,0.4295569360256195,-0.03726162388920784
3,Derecha,11,0.2850031554698944,0.366730272769928,-0.04266668111085892
3,Derecha,12,0.30391013622283936,0.3192100524902344,-0.04593660309910774
3,Derecha,13,0.25491780042648315,0.5645745992660522,-0.038480132818222046
3,Derecha,14,0.2919395864009857,0.4651491940021515,-0.048623427748680115
3,Derecha,15,0.31335124373435974,0.40637707710266113,-0.05406611040234566
3,Derecha,16,0.329765260219574,0.3599238395690918,-0.057403113692998886
3,Derecha,17,0.28291821479797363,0.6028364300727844,-0.04932919144630432
3,Derecha,18,0.3149172365665436,0.5304406881332397,-0.05860988795757294
3,Derecha,19,0.33233922719955444,0.48588693141937256,-0.06065220758318901
3,Derecha,20,0.34720051288604736,0.44660359621047974,-0.06079753488302231
3,Derecha,0,0.18161140382289886,0.740751326084137,2.7048531592299696e-07
3,Derecha,1,0.14774413406848907,0.6600650548934937,0.00841496977955103
3,Derecha,2,0.1432134062051773,0.5709538459777832,0.008633085526525974
3,Derecha,3,0.1428522765636444,0.5052270293235779,0.005835619289427996
3,Derecha,4,0.12303075194358826,0.4685825705528259,0.0016461409395560622
3,Derecha,5,0.1679902970790863,0.5295683145523071,-0.004962919745594263
3,Derecha,6,0.19521817564964294,0.4354565739631653,-0.020404642447829247
3,Derecha,7,0.21601466834545135,0.37610113620758057,-0.029962971806526184
3,Derecha,8,0.2333679348230362,0.33305656909942627,-0.03534670174121857
3,Derecha,9,0.1959952712059021,0.5434448719024658,-0.01877460442483425
3,Derecha,10,0.22615289688110352,0.4383176267147064,-0.03347586840391159
3,Derecha,11,0.24610817432403564,0.3736281991004944,-0.04226518049836159
3,Derecha,12,0.2635282874107361,0.3201151490211487,-0.047081880271434784
3,Derecha,13,0.22754749655723572,0.5674330592155457,-0.032060373574495316
3,Derecha,14,0.2585482597351074,0.4649866223335266,-0.046428341418504715
3,Derecha,15,0.2766371965408325,0.40319621562957764,-0.052583493292331696
3,Derecha,16,0.29146191477775574,0.35104167461395264,-0.055154845118522644
3,Derecha,17,0.2606518566608429,0.6009847521781921,-0.04437439888715744
3,Derecha,18,0.29021939635276794,0.524276614189148,-0.05550242215394974
3,Derecha,19,0.30675679445266724,0.47767409682273865,-0.05791494995355606
3,Derecha,20,0.32183775305747986,0.43578898906707764,-0.05821811780333519
3,Derecha,0,0.18295066058635712,0.7640901803970337,1.9929272809804388e-07
3,Derecha,1,0.17597493529319763,0.6768190264701843,0.0040959566831588745
3,Derecha,2,0.17025355994701385,0.5844232439994812,0.003996862098574638
3,Derecha,3,0.1758376806974411,0.5130817890167236,-8.881463872967288e-05
3,Derecha,4,0.17442522943019867,0.45744335651397705,-0.004152383655309677
3,Derecha,5,0.12621662020683289,0.5483534336090088,0.00990272220224142
3,Derecha,6,0.11786439269781113,0.46002641320228577,-0.005505318753421307
3,Derecha,7,0.11715824156999588,0.4023619592189789,-0.018870709463953972
3,Derecha,8,0.12055561691522598,0.3631265163421631,-0.02772608771920204
3,Derecha,9,0.1333352029323578,0.5588521957397461,-0.003200789215043187
3,Derecha,10,0.12400644272565842,0.4695964455604553,-0.01598973758518696
3,Derecha,11,0.12387368083000183,0.4118323028087616,-0.028733784332871437
3,Derecha,12,0.12957850098609924,0.36890941858291626,-0.03770795091986656
3,Derecha,13,0.15272150933742523,0.5804693698883057,-0.01825304701924324
3,Derecha,14,0.14901478588581085,0.49602624773979187,-0.032098978757858276
3,Derecha,15,0.15203449130058289,0.4459371566772461,-0.04008578509092331
3,Derecha,16,0.16010329127311707,0.40759944915771484,-0.0451882965862751
3,Derecha,17,0.18187007308006287,0.6112221479415894,-0.03349161148071289
3,Derecha,18,0.1877867579460144,0.5550830960273743,-0.0450146310031414
3,Derecha,19,0.19288566708564758,0.5203943252563477,-0.047699376940727234
3,Derecha,20,0.20118308067321777,0.49097567796707153,-0.048702191561460495
3,Derecha,0,0.15811440348625183,0.734045684337616,6.166104071780865e-08
3,Derecha,1,0.10425678640604019,0.6692661046981812,0.003037795191630721
3,Derecha,2,0.07018885016441345,0.5893620848655701,-0.0009306154097430408
3,Derecha,3,0.046820223331451416,0.5247764587402344,-0.007372312713414431
3,Derecha,4,0.02111365646123886,0.48991405963897705,-0.014765926636755466
3,Derecha,5,0.06826245039701462,0.5750396251678467,-0.01655934564769268
3,Derecha,6,0.04979289695620537,0.49331164360046387,-0.03473405912518501
3,Derecha,7,0.04194844514131546,0.4571264386177063,-0.045768558979034424
3,Derecha,8,0.03476998209953308,0.42804890871047974,-0.0537153035402298
3,Derecha,9,0.0965488851070404,0.5879313945770264,-0.031699202954769135
3,Derecha,10,0.07706804573535919,0.5024270415306091,-0.050114527344703674
3,Derecha,11,0.06458260118961334,0.45628729462623596,-0.060866303741931915
3,Derecha,12,0.05499586835503578,0.4174117147922516,-0.0690244659781456
3,Derecha,13,0.13181346654891968,0.6118083596229553,-0.046762093901634216
3,Derecha,14,0.1242547482252121,0.5341953039169312,-0.06837860494852066
3,Derecha,15,0.11807869374752045,0.4861322045326233,-0.07830462604761124
3,Derecha,16,0.11218544095754623,0.4421488046646118,-0.08532286435365677
3,Derecha,17,0.17385300993919373,0.6440035104751587,-0.06059405952692032
3,Derecha,18,0.18084144592285156,0.5968374013900757,-0.08095201104879379
3,Derecha,19,0.18187424540519714,0.5588392615318298,-0.08769308775663376
3,Derecha,20,0.18155665695667267,0.5204644203186035,-0.09220075607299805
3,Derecha,0,0.14965900778770447,0.7915589213371277,4.367870758414938e-07
3,Derecha,1,0.10938061028718948,0.7193042039871216,-0.007596765179187059
3,Derecha,2,0.07463996857404709,0.6273301243782043,-0.020654447376728058
3,Derecha,3,0.047747328877449036,0.5529453158378601,-0.0334836021065712
3,Derecha,4,0.012314997613430023,0.5056511759757996,-0.049036648124456406
3,Derecha,5,0.06273789703845978,0.6448452472686768,-0.05530617758631706
3,Derecha,6,0.048906974494457245,0.5469808578491211,-0.08895968645811081
3,Derecha,7,0.04034765064716339,0.48558107018470764,-0.10783055424690247
3,Derecha,8,0.03016224503517151,0.43276387453079224,-0.11998825520277023
3,Derecha,9,0.0868658795952797,0.6645481586456299,-0.07044193893671036
3,Derecha,10,0.07411523163318634,0.5541006922721863,-0.1025402694940567
3,Derecha,11,0.0646190196275711,0.484509140253067,-0.11843559890985489
3,Derecha,12,0.054471757262945175,0.4246109426021576,-0.1294371336698532
3,Derecha,13,0.12230895459651947,0.6878316402435303,-0.08448827266693115
3,Derecha,14,0.11862990260124207,0.5779881477355957,-0.11681783199310303
3,Derecha,15,0.11793272942304611,0.5092063546180725,-0.12899410724639893
3,Derecha,16,0.1141180545091629,0.4504036009311676,-0.13596248626708984
3,Derecha,17,0.16496706008911133,0.7137386798858643,-0.09778935462236404
3,Derecha,18,0.16692040860652924,0.635802149772644,-0.12828528881072998
3,Derecha,19,0.16904444992542267,0.5805521011352539,-0.13856486976146698
3,Derecha,20,0.17087000608444214,0.5314823985099792,-0.14417733252048492
3,Derecha,0,0.15499162673950195,0.8037411570549011,4.992032245354494e-07
3,Derecha,1,0.11528372764587402,0.7313156127929688,-0.005688380915671587
3,Derecha,2,0.07923781871795654,0.640802800655365,-0.016285985708236694
3,Derecha,3,0.052290260791778564,0.5676411390304565,-0.026822948828339577
3,Derecha,4,0.020488567650318146,0.5206822156906128,-0.03981950506567955
3,Derecha,5,0.06933893263339996,0.6618102192878723,-0.049492835998535156
3,Derecha,6,0.05377407371997833,0.5626000761985779,-0.07998927682638168
3,Derecha,7,0.04348287731409073,0.49723249673843384,-0.09684105962514877
3,Derecha,8,0.033262282609939575,0.4416460692882538,-0.10745789855718613
3,Derecha,9,0.09089982509613037,0.6786998510360718,-0.06420507282018661
3,Derecha,10,0.07691220939159393,0.5656896233558655,-0.09328252077102661
3,Derecha,11,0.06509514153003693,0.4929838180541992,-0.1077171266078949
3,Derecha,12,0.0550336055457592,0.4314754009246826,-0.1171925738453865
3,Derecha,13,0.12517279386520386,0.6984350085258484,-0.07777124643325806
3,Derecha,14,0.1185988336801529,0.5833215117454529,-0.10642392933368683
3,Derecha,15,0.11518237739801407,0.5122168660163879,-0.11779563874006271
3,Derecha,16,0.11131269484758377,0.45315107703208923,-0.1240459755063057
3,Derecha,17,0.16787073016166687,0.719132125377655,-0.09064077585935593
3,Derecha,18,0.1681995689868927,0.6368551850318909,-0.1177620068192482
3,Derecha,19,0.1680084764957428,0.5794591903686523,-0.12745222449302673
3,Derecha,20,0.1690034568309784,0.5290884375572205,-0.13252390921115875
4,Derecha,0,0.1787739247083664,0.7607811093330383,9.408246626207983e-08
4,Derecha,1,0.16425102949142456,0.6697520613670349,0.011141066439449787
4,Derecha,2,0.17217877507209778,0.5841388702392578,0.006659753154963255
4,Derecha,3,0.1808183789253235,0.5236070156097412,-0.0011758969631046057
4,Derecha,4,0.17710112035274506,0.47697165608406067,-0.010062577202916145
4,Derecha,5,0.1869746446609497,0.5483723282814026,-0.028150226920843124
4,Derecha,6,0.21840257942676544,0.4369751214981079,-0.05223793908953667
4,Derecha,7,0.2384033203125,0.3825891613960266,-0.061711978167295456
4,Derecha,8,0.2545507252216339,0.34193289279937744,-0.06524819135665894
4,Derecha,9,0.20916534960269928,0.5735421776771545,-0.04705169051885605
4,Derecha,10,0.25032150745391846,0.4497230350971222,-0.07328804582357407
4,Derecha,11,0.2759106755256653,0.3838934898376465,-0.08110371977090836
4,Derecha,12,0.29643484950065613,0.33442437648773193,-0.08371803909540176
4,Derecha,13,0.23631303012371063,0.6084476709365845,-0.06400656700134277
4,Derecha,14,0.2796085774898529,0.4980020225048065,-0.08742382377386093
4,Derecha,15,0.3028857707977295,0.43904292583465576,-0.0915520116686821
4,Derecha,16,0.3194357752799988,0.3909912705421448,-0.09110140800476074
4,Derecha,17,0.26614809036254883,0.653281569480896,-0.07914029806852341
4,Derecha,18,0.305026650428772,0.5746275782585144,-0.09493011236190796
4,Derecha,19,0.32732030749320984,0.5279204845428467,-0.09557236731052399
4,Derecha,20,0.3458675146102905,0.487943172454834,-0.09378725290298462
4,Derecha,0,0.1898273378610611,0.754652738571167,3.663475638404634e-07
4,Derecha,1,0.16470280289649963,0.6727176308631897,0.0053041609935462475
4,Derecha,2,0.16302749514579773,0.59336918592453,0.0009760509710758924
4,Derecha,3,0.16847965121269226,0.5348922610282898,-0.00556894252076745
4,Derecha,4,0.16301530599594116,0.49047380685806274,-0.013269982300698757
4,Derecha,5,0.19958367943763733,0.5452678799629211,-0.017753127962350845
4,Derecha,6,0.2319660633802414,0.445497989654541,-0.034790437668561935
4,Derecha,7,0.25403377413749695,0.3903045058250427,-0.043656181544065475
4,Derecha,8,0.2730153799057007,0.34933310747146606,-0.04816381633281708
4,Derecha,9,0.2282315194606781,0.5629581809043884,-0.031659990549087524
4,Derecha,10,0.2660355269908905,0.4542129635810852,-0.04580121487379074
4,Derecha,11,0.2902744710445404,0.39044374227523804,-0.05355188995599747
4,Derecha,12,0.3107251822948456,0.34129005670547485,-0.05866169556975365
4,Derecha,13,0.2561808228492737,0.5915377140045166,-0.04473493620753288
4,Derecha,14,0.29517683386802673,0.489901602268219,-0.05741015076637268
4,Derecha,15,0.3182677924633026,0.4305073618888855,-0.06392429769039154
4,Derecha,16,0.3363334536552429,0.38290584087371826,-0.06822331249713898
4,Derecha,17,0.2826926112174988,0.6288139224052429,-0.057031020522117615
4,Derecha,18,0.31609487533569336,0.5563913583755493,-0.06768104434013367
4,Derecha,19,0.3352190852165222,0.5112860202789307,-0.07035083323717117
4,Derecha,20,0.35234081745147705,0.4708266854286194,-0.07126667350530624
4,Derecha,0,0.18265844881534576,0.7512343525886536,3.0287077379398397e-07
4,Derecha,1,0.15754473209381104,0.671521782875061,0.007055109832435846
4,Derecha,2,0.15821266174316406,0.5906915664672852,0.005059713032096624
4,Derecha,3,0.16574005782604218,0.5313932299613953,0.0011539070401340723
4,Derecha,4,0.159043550491333,0.4879271686077118,-0.0039747487753629684
4,Derecha,5,0.19610874354839325,0.5423898100852966,-0.01726151816546917
4,Derecha,6,0.22844849526882172,0.4449746012687683,-0.03319838270545006
4,Derecha,7,0.2498987317085266,0.38962894678115845,-0.04032023623585701
4,Derecha,8,0.26781541109085083,0.3490554988384247,-0.04355108365416527
4,Derecha,9,0.22355398535728455,0.5607471466064453,-0.031009487807750702
4,Derecha,10,0.2600246071815491,0.45440155267715454,-0.045928873121738434
4,Derecha,11,0.28300297260284424,0.3921302556991577,-0.052242379635572433
4,Derecha,12,0.3020015060901642,0.3446640074253082,-0.05552743002772331
4,Derecha,13,0.25079891085624695,0.5910046696662903,-0.04365164786577225
4,Derecha,14,0.2890421450138092,0.49004611372947693,-0.0577227808535099
4,Derecha,15,0.311624675989151,0.4324207901954651,-0.0633072480559349
4,Derecha,16,0.3297502398490906,0.3861335217952728,-0.06590954214334488
4,Derecha,17,0.27706488966941833,0.6312155723571777,-0.05510357394814491
4,Derecha,18,0.31059086322784424,0.5566880106925964,-0.0674312636256218
4,Derecha,19,0.32931235432624817,0.5120538473129272,-0.07043532282114029
4,Derecha,20,0.3463473916053772,0.47318580746650696,-0.07085295021533966
4,Derecha,0,0.18257875740528107,0.7537063360214233,2.7670586177919176e-07
4,Derecha,1,0.15757009387016296,0.6744441986083984,0.007945811375975609
4,Derecha,2,0.158264622092247,0.5925387144088745,0.007080420386046171
4,Derecha,3,0.16566792130470276,0.5313490033149719,0.0040417565032839775
4,Derecha,4,0.1576652228832245,0.48875826597213745,-0.00039292388828471303
4,Derecha,5,0.19578444957733154,0.5451670289039612,-0.014585164375603199
4,Derecha,6,0.2272370159626007,0.44698768854141235,-0.029953133314847946
4,Derecha,7,0.24844706058502197,0.39099013805389404,-0.03687695786356926
4,Derecha,8,0.2663450539112091,0.35018062591552734,-0.040088213980197906
4,Derecha,9,0.22341006994247437,0.5623322129249573,-0.02856667898595333
4,Derecha,10,0.2594248354434967,0.45572662353515625,-0.04286736994981766
